"StrainName","Start","End","DonorLineage","length"
"ERR12861475",2539098,2540602,"6",1504
"ERR12861475",2562984,2565487,"6",2503
"ERR12861475",2565488,2568048,"8",2560
"ERR12861475",2568049,2569220,"7",1171
"ERR12861475",2575788,2579599,"6",3811
"ERR12861475",2579600,2582595,"10",2995
"ERR12861475",2582596,2588123,"8",5527
"ERR12861475",2591662,2595595,"6",3933
"ERR12861475",2609014,2611865,"8",2851
"ERR12861475",2632777,2633406,"4",629
"ERR12861475",2634726,2637406,"4",2680
"ERR12861475",2652198,2653879,"4",1681
"ERR12861475",2661848,2663526,"4",1678
"ERR12861475",2674206,2677673,"4",3467
"ERR12861475",2677717,2681276,"10",3559
"ERR12861475",2738821,2741460,"8",2639
"ERR12861475",2741461,2743502,"4",2041
"ERR12861475",2743503,2745192,"8",1689
"ERR12861475",2747353,2748444,"5",1091
"ERR12861475",2749327,2752854,"4",3527
"ERR12861475",2752855,2754921,"8",2066
"ERR12861475",2769882,2774650,"4",4768
"ERR12861475",2800316,2801927,"10",1611
"ERR12861475",2830786,2831827,"10",1041
"ERR12861475",2871200,2873593,"4",2393
"ERR12861475",2874004,2874893,"4",889
"ERR12861475",2891335,2894264,"4",2929
"ERR12861475",2894265,2896314,"8",2049
"ERR12861475",2898169,2898567,"9",398
"ERR12861475",2914197,2917358,"4",3161
"ERR12861475",2918721,2924244,"4",5523
"ERR12861475",2924245,2928311,"6",4066
"ERR12861475",2961275,2964505,"10",3230
"ERR12861475",2968566,2971269,"6",2703
"ERR12861475",2978540,2979271,"6",731
"ERR12861475",2982289,2985721,"7",3432
"ERR12861475",2999710,3001078,"10",1368
"ERR12861475",3002572,3004461,"6",1889
"ERR12861475",3018644,3021657,"4",3013
"ERR12861475",3028446,3030977,"5",2531
"ERR12861475",3030978,3037304,"6",6326
"ERR12861475",3039002,3041576,"6",2574
"ERR12861475",3041577,3042945,"4",1368
"ERR12861475",3044606,3046679,"6",2073
"ERR12861475",3059445,3065541,"4",6096
"ERR12861475",3069215,3071995,"10",2780
"ERR12861475",3076852,3079570,"4",2718
"ERR12861475",3089551,3094617,"7",5066
"ERR12861475",3099585,3101698,"10",2113
"ERR12861475",3114406,3116286,"7",1880
"ERR12861475",3121474,3126313,"4",4839
"ERR12861475",3141627,3145374,"9",3747
"ERR12861475",3145375,3146362,"4",987
"ERR12861475",3153857,3158893,"10",5036
"ERR12861475",3171332,3172548,"7",1216
"ERR12861475",3201220,3204332,"4",3112
"ERR12861475",3204333,3204618,"10",285
"ERR12861475",3204619,3208154,"9",3535
"ERR12861475",3235093,3236003,"2",910
"ERR12861475",3250886,3254350,"6",3464
"ERR12861475",3255695,3256643,"6",948
"ERR12861475",3286700,3292151,"6",5451
"ERR12861475",3292152,3295490,"10",3338
"ERR12861475",3295491,3296475,"6",984
"ERR12861475",3323435,3330546,"6",7111
"ERR12861475",3350549,3351780,"4",1231
"ERR12861475",3364521,3368131,"4",3610
"ERR12861475",3368132,3374069,"6",5937
"ERR12861475",3388073,3389041,"8",968
"ERR12861475",3394793,3396119,"10",1326
"ERR12861475",3404112,3406054,"4",1942
"ERR12861475",3414068,3419757,"4",5689
"ERR12861475",3419758,3426715,"10",6957
"ERR12861475",3429259,3429876,"10",617
"ERR12861475",3429877,3431156,"6",1279
"ERR12861475",3441885,3445554,"6",3669
"ERR12861475",3465574,3466088,"8",514
"ERR12861475",3473380,3476053,"10",2673
"ERR12861475",3486960,3488873,"10",1913
"ERR12861475",3488874,3490166,"6",1292
"ERR12861475",3493758,3496235,"4",2477
"ERR12861475",3503261,3509574,"8",6313
"ERR12861475",3509575,3511793,"10",2218
"ERR12861475",3521736,3523987,"8",2251
"ERR12861475",3540303,3542560,"6",2257
"ERR12861475",3547717,3549129,"7",1412
"ERR12861475",3549130,3551475,"10",2345
"ERR12861475",3551476,3552025,"9",549
"ERR12861475",3572109,3574358,"7",2249
"ERR12861475",3574359,3575013,"10",654
"ERR12861475",3581844,3582624,"4",780
"ERR12861475",3592057,3597929,"4",5872
"ERR12861475",3597930,3601821,"7",3891
"ERR12861475",3618293,3619814,"7",1521
"ERR12861475",3619815,3622645,"6",2830
"ERR12861475",3622646,3624508,"5",1862
"ERR12861475",3624509,3628212,"6",3703
"ERR12861475",3628213,3631575,"4",3362
"ERR12861475",3631576,3632193,"10",617
"ERR12861475",3634851,3636983,"7",2132
"ERR12861475",3636984,3637638,"4",654
"ERR12861475",3662376,3664964,"8",2588
"ERR12861475",3666669,3668378,"4",1709
"ERR12861475",3673587,3674268,"8",681
"ERR12861475",3678390,3679777,"6",1387
"ERR12861475",3679778,3680980,"4",1202
"ERR12861475",3683746,3684919,"4",1173
"ERR12861475",3700686,3704328,"6",3642
"ERR12861475",3706752,3710454,"6",3702
"ERR12861475",3712788,3720152,"4",7364
"ERR12861475",3727525,3729171,"10",1646
"ERR12861475",3729172,3732655,"4",3483
"ERR12861475",3732656,3732961,"6",305
"ERR12861475",3740101,3741007,"6",906
"ERR12861475",3741008,3743809,"8",2801
"ERR12861475",3752361,3757450,"6",5089
"ERR12861475",3757451,3760833,"10",3382
"ERR12861475",3786611,3788084,"7",1473
"ERR12861475",3795308,3798197,"10",2889
"ERR12861475",3803203,3807348,"4",4145
"ERR12861475",3813067,3816387,"4",3320
"ERR12861475",3816388,3817713,"10",1325
"ERR12861475",3822937,3824037,"5",1100
"ERR12861475",3847169,3847927,"4",758
"ERR12861475",3859688,3861209,"7",1521
"ERR12861475",3861210,3861336,"2",126
"ERR12861475",3861337,3862293,"10",956
"ERR12861475",3866833,3870726,"6",3893
"ERR12861475",3870727,3872416,"4",1689
"ERR12861475",3890626,3895243,"4",4617
"ERR12861475",3919272,3920232,"10",960
"ERR12861475",3922443,3925726,"6",3283
"ERR12861475",3925727,3928096,"10",2369
"ERR12861475",3928097,3931324,"4",3227
"ERR12861475",3931325,3932659,"5",1334
"ERR12861475",3932660,3936430,"10",3770
"ERR12861475",3945328,3946143,"6",815
"ERR12861475",3949685,3950542,"4",857
"ERR12861475",3973394,3974663,"6",1269
"ERR12861475",3974664,3976597,"10",1933
"ERR12861475",4000885,4001954,"4",1069
"ERR12861475",4017988,4020340,"6",2352
"ERR12861475",4072631,4083063,"4",10432
"ERR12861475",4096702,4098201,"10",1499
"ERR12861475",4098202,4100184,"3",1982
"ERR12861475",4100185,4103889,"6",3704
"ERR12861475",4113100,4115849,"4",2749
"ERR12861475",4115850,4120661,"10",4811
"ERR12861475",4123297,4125277,"6",1980
"ERR12861475",4129166,4131273,"4",2107
"ERR12861475",4188222,4188294,"10",72
"DRR286159",3032,3837,"1",805
"DRR286159",24058,24698,"1",640
"DRR286159",48256,49070,"7",814
"DRR286159",49071,52457,"10",3386
"DRR286159",52458,62804,"9",10346
"DRR286159",67846,72117,"3",4271
"DRR286159",116656,122318,"9",5662
"DRR286159",122319,124394,"10",2075
"DRR286159",145740,149260,"1",3520
"DRR286159",149261,165295,"9",16034
"DRR286159",167868,175401,"9",7533
"DRR286159",175402,176229,"1",827
"DRR286159",176230,179552,"9",3322
"DRR286159",180618,184227,"10",3609
"DRR286159",185377,190918,"9",5541
"DRR286159",190919,191615,"3",696
"DRR286159",198478,202854,"10",4376
"DRR286159",202855,203356,"3",501
"DRR286159",203357,204267,"6",910
"DRR286159",235217,237308,"9",2091
"DRR286159",242696,245314,"9",2618
"DRR286159",255836,259286,"9",3450
"DRR286159",259386,262736,"9",3350
"DRR286159",262737,266851,"3",4114
"DRR286159",266852,270477,"9",3625
"DRR286159",273499,276800,"10",3301
"DRR286159",282489,283790,"3",1301
"DRR286159",292426,294303,"3",1877
"DRR286159",294304,296285,"1",1981
"DRR286159",299776,301916,"1",2140
"DRR286159",301917,304857,"9",2940
"DRR286159",304858,307118,"10",2260
"DRR286159",307119,307710,"3",591
"DRR286159",311349,314680,"9",3331
"DRR286159",314681,319937,"1",5256
"DRR286159",320861,323342,"10",2481
"DRR286159",324492,332143,"9",7651
"DRR286159",332144,335371,"10",3227
"DRR286159",343901,344578,"10",677
"DRR286159",352651,356868,"1",4217
"DRR286159",365227,368174,"9",2947
"DRR286159",369812,370710,"3",898
"DRR286159",378214,380528,"3",2314
"DRR286159",380529,382463,"10",1934
"DRR286159",382464,384609,"9",2145
"DRR286159",384610,385928,"3",1318
"DRR286159",387296,389374,"10",2078
"DRR286159",389375,392439,"9",3064
"DRR286159",392440,393196,"4",756
"DRR286159",393197,399522,"3",6325
"DRR286159",399523,401484,"10",1961
"DRR286159",401485,403649,"3",2164
"DRR286159",419555,420272,"10",717
"DRR286159",420273,427942,"9",7669
"DRR286159",432455,434843,"9",2388
"DRR286159",452701,456738,"9",4037
"DRR286159",456739,458696,"10",1957
"DRR286159",469900,471436,"9",1536
"DRR286159",474941,483566,"9",8625
"DRR286159",484255,484997,"9",742
"DRR286159",506085,506797,"10",712
"DRR286159",506798,509250,"3",2452
"DRR286159",509251,514055,"9",4804
"DRR286159",522207,523791,"10",1584
"DRR286159",523792,524678,"3",886
"DRR286159",524679,525790,"6",1111
"DRR286159",526426,528833,"1",2407
"DRR286159",539670,547173,"9",7503
"DRR286159",547174,549299,"1",2125
"DRR286159",549300,550212,"3",912
"DRR286159",550213,557415,"9",7202
"DRR286159",559429,560493,"3",1064
"DRR286159",560494,563204,"9",2710
"DRR286159",564563,578468,"9",13905
"DRR286159",588032,590403,"3",2371
"DRR286159",594825,599573,"9",4748
"DRR286159",599574,602051,"10",2477
"DRR286159",602052,602900,"3",848
"DRR286159",610516,614584,"3",4068
"DRR286159",614585,621989,"9",7404
"DRR286159",649180,650030,"9",850
"DRR286159",650247,651609,"9",1362
"DRR286159",658751,659495,"3",744
"DRR286159",662381,665528,"1",3147
"DRR286159",665529,671765,"9",6236
"DRR286159",676296,677204,"3",908
"DRR286159",677205,679315,"9",2110
"DRR286159",679316,681845,"3",2529
"DRR286159",691311,691873,"1",562
"DRR286159",709090,711918,"1",2828
"DRR286159",714627,721160,"9",6533
"DRR286159",721900,724405,"9",2505
"DRR286159",724406,725253,"10",847
"DRR286159",725254,725945,"3",691
"DRR286159",743590,757871,"9",14281
"DRR286159",758975,761308,"7",2333
"DRR286159",763647,765416,"10",1769
"DRR286159",775161,776119,"3",958
"DRR286159",776120,787160,"9",11040
"DRR286159",787161,790047,"10",2886
"DRR286159",794170,799401,"10",5231
"DRR286159",800643,810644,"9",10001
"DRR286159",829165,841121,"9",11956
"DRR286159",846298,854481,"9",8183
"DRR286159",867789,876303,"9",8514
"DRR286159",876304,876607,"3",303
"DRR286159",876608,878531,"9",1923
"DRR286159",886627,891026,"9",4399
"DRR286159",906936,908936,"9",2000
"DRR286159",908937,909982,"10",1045
"DRR286159",915614,916694,"10",1080
"DRR286159",943083,944132,"9",1049
"DRR286159",951137,955274,"1",4137
"DRR286159",965123,968271,"1",3148
"DRR286159",969018,970202,"7",1184
"DRR286159",970203,971033,"10",830
"DRR286159",971659,975739,"1",4080
"DRR286159",980464,983257,"9",2793
"DRR286159",988861,993562,"9",4701
"DRR286159",993563,996966,"3",3403
"DRR286159",996967,997235,"9",268
"DRR286159",997236,999061,"10",1825
"DRR286159",999062,1005884,"9",6822
"DRR286159",1005885,1007318,"3",1433
"DRR286159",1014051,1016482,"10",2431
"DRR286159",1020605,1022946,"10",2341
"DRR286159",1024012,1027827,"3",3815
"DRR286159",1048584,1049998,"4",1414
"DRR286159",1052493,1053540,"7",1047
"DRR286159",1053541,1057926,"10",4385
"DRR286159",1057927,1080766,"9",22839
"DRR286159",1080767,1081356,"10",589
"DRR286159",1090095,1090363,"2",268
"DRR286159",1117013,1117995,"10",982
"DRR286159",1117996,1123567,"9",5571
"DRR286159",1133483,1134779,"9",1296
"DRR286159",1139446,1139672,"1",226
"DRR286159",1140865,1141617,"4",752
"DRR286159",1156525,1158496,"9",1971
"DRR286159",1159474,1161639,"9",2165
"DRR286159",1171347,1174705,"9",3358
"DRR286159",1177334,1187219,"9",9885
"DRR286159",1191042,1192008,"1",966
"DRR286159",1192009,1193161,"3",1152
"DRR286159",1196647,1197817,"3",1170
"DRR286159",1214678,1224044,"9",9366
"DRR286159",1224045,1224755,"10",710
"DRR286159",1227877,1230601,"9",2724
"DRR286159",1238655,1245556,"9",6901
"DRR286159",1247811,1252343,"10",4532
"DRR286159",1252344,1253125,"3",781
"DRR286159",1257883,1258895,"3",1012
"DRR286159",1258896,1272347,"9",13451
"DRR286159",1281043,1282713,"10",1670
"DRR286159",1282714,1286020,"9",3306
"DRR286159",1287270,1295844,"9",8574
"DRR286159",1300393,1301374,"9",981
"DRR286159",1302982,1308221,"9",5239
"DRR286159",1308222,1309979,"3",1757
"DRR286159",1323544,1324906,"10",1362
"DRR286159",1324907,1334520,"9",9613
"DRR286159",1334521,1336460,"1",1939
"DRR286159",1340410,1341826,"1",1416
"DRR286159",1346677,1348282,"10",1605
"DRR286159",1360018,1362883,"3",2865
"DRR286159",1362884,1365460,"9",2576
"DRR286159",1372891,1373391,"6",500
"DRR286159",1373392,1375992,"3",2600
"DRR286159",1375993,1381203,"10",5210
"DRR286159",1381204,1381220,"9",16
"DRR286159",1381656,1382124,"4",468
"DRR286159",1382497,1385387,"3",2890
"DRR286159",1385388,1390827,"9",5439
"DRR286159",1393383,1395624,"3",2241
"DRR286159",1395625,1400831,"9",5206
"DRR286159",1400832,1403304,"3",2472
"DRR286159",1406830,1408495,"3",1665
"DRR286159",1408496,1411599,"9",3103
"DRR286159",1413504,1433827,"9",20323
"DRR286159",1464159,1466595,"10",2436
"DRR286159",1476418,1477528,"9",1110
"DRR286159",1477529,1479235,"1",1706
"DRR286159",1488390,1489617,"4",1227
"DRR286159",1489618,1495364,"9",5746
"DRR286159",1495365,1496906,"6",1541
"DRR286159",1498735,1502456,"9",3721
"DRR286159",1502457,1505144,"1",2687
"DRR286159",1512874,1522658,"9",9784
"DRR286159",1524799,1527965,"9",3166
"DRR286159",1542175,1543094,"3",919
"DRR286159",1543095,1544877,"1",1782
"DRR286159",1552199,1552814,"3",615
"DRR286159",1552815,1554154,"7",1339
"DRR286159",1554155,1555893,"3",1738
"DRR286159",1555894,1561287,"9",5393
"DRR286159",1563031,1566478,"10",3447
"DRR286159",1566479,1570782,"3",4303
"DRR286159",1574679,1583570,"9",8891
"DRR286159",1586947,1588178,"10",1231
"DRR286159",1614187,1617612,"9",3425
"DRR286159",1635664,1640611,"9",4947
"DRR286159",1642232,1643641,"9",1409
"DRR286159",1643642,1645011,"1",1369
"DRR286159",1645012,1646776,"10",1764
"DRR286159",1672502,1673266,"3",764
"DRR286159",1676037,1677017,"10",980
"DRR286159",1677018,1685662,"9",8644
"DRR286159",1686934,1694722,"1",7788
"DRR286159",1712980,1714545,"9",1565
"DRR286159",1715564,1719363,"10",3799
"DRR286159",1719364,1723109,"9",3745
"DRR286159",1723110,1723892,"3",782
"DRR286159",1726538,1727635,"10",1097
"DRR286159",1732581,1735723,"9",3142
"DRR286159",1735724,1740578,"10",4854
"DRR286159",1748513,1749882,"6",1369
"DRR286159",1751969,1753466,"1",1497
"DRR286159",1753467,1756049,"9",2582
"DRR286159",1756050,1758861,"1",2811
"DRR286159",1761470,1768927,"1",7457
"DRR286159",1774815,1776214,"3",1399
"DRR286159",1776215,1779752,"9",3537
"DRR286159",1793825,1797240,"9",3415
"DRR286159",1799176,1802169,"9",2993
"DRR286159",1803241,1816074,"9",12833
"DRR286159",1839528,1846372,"9",6844
"DRR286159",1846373,1849225,"10",2852
"DRR286159",1850666,1852332,"9",1666
"DRR286159",1862453,1863862,"10",1409
"DRR286159",1864989,1866556,"7",1567
"DRR286159",1866557,1883356,"9",16799
"DRR286159",1883357,1884496,"3",1139
"DRR286159",1884497,1887262,"10",2765
"DRR286159",1887263,1888391,"9",1128
"DRR286159",1888392,1888693,"3",301
"DRR286159",1892828,1893932,"9",1104
"DRR286159",1893933,1894677,"7",744
"DRR286159",1902018,1920542,"9",18524
"DRR286159",1920543,1926025,"1",5482
"DRR286159",1935077,1938698,"10",3621
"DRR286159",1945800,1947545,"3",1745
"DRR286159",1964608,1967972,"1",3364
"DRR286159",1969102,1970462,"3",1360
"DRR286159",1972185,1973374,"3",1189
"DRR286159",1973375,1980515,"9",7140
"DRR286159",1990208,1990872,"5",664
"DRR286159",1996438,1998590,"9",2152
"DRR286159",2001844,2002464,"10",620
"DRR286159",2004223,2006043,"3",1820
"DRR286159",2011260,2015755,"9",4495
"DRR286159",2015756,2017231,"3",1475
"DRR286159",2017232,2019975,"9",2743
"DRR286159",2019976,2022268,"7",2292
"DRR286159",2022269,2027501,"9",5232
"DRR286159",2027502,2028564,"6",1062
"DRR286159",2028565,2030042,"10",1477
"DRR286159",2030602,2033681,"10",3079
"DRR286159",2033682,2035322,"9",1640
"DRR286159",2044252,2046166,"9",1914
"DRR286159",2054503,2055897,"3",1394
"DRR286159",2065933,2067637,"3",1704
"DRR286159",2073368,2074871,"3",1503
"DRR286159",2074872,2076717,"1",1845
"DRR286159",2076718,2078942,"3",2224
"DRR286159",2093718,2101236,"9",7518
"DRR286159",2102220,2109366,"9",7146
"DRR286159",2110893,2113069,"9",2176
"DRR286159",2113193,2114050,"6",857
"DRR286159",2120133,2121139,"3",1006
"DRR286159",2134104,2135878,"3",1774
"DRR286159",2151437,2154419,"6",2982
"DRR286159",2172786,2176661,"9",3875
"DRR286159",2182757,2183221,"9",464
"DRR286159",2190463,2192312,"3",1849
"DRR286159",2214505,2216191,"3",1686
"DRR286159",2216817,2225725,"9",8908
"DRR286159",2230760,2233818,"1",3058
"DRR286159",2233819,2235923,"3",2104
"DRR286159",2235924,2236251,"9",327
"DRR286159",2236252,2237928,"10",1676
"DRR286159",2250510,2251940,"3",1430
"DRR286159",2268179,2269538,"3",1359
"DRR286159",2276543,2284135,"9",7592
"DRR286159",2287984,2293844,"9",5860
"DRR286159",2298477,2308269,"9",9792
"DRR286159",2336928,2339592,"1",2664
"DRR286159",2341560,2342983,"7",1423
"DRR286159",2346406,2353503,"1",7097
"DRR286159",2358411,2360194,"3",1783
"DRR286159",2362019,2364527,"4",2508
"DRR286159",2364528,2366321,"3",1793
"DRR286159",2372088,2374736,"1",2648
"DRR286159",2389086,2389924,"3",838
"DRR286159",2410328,2413735,"3",3407
"DRR286159",2415921,2418781,"3",2860
"DRR286159",2418782,2421229,"6",2447
"DRR286159",2421230,2434429,"9",13199
"DRR286159",2446692,2448152,"10",1460
"DRR286159",2452048,2454940,"9",2892
"DRR286159",2460759,2461712,"3",953
"DRR286159",2461713,2463378,"10",1665
"DRR286159",2464371,2465095,"3",724
"DRR286159",2494276,2495129,"10",853
"DRR286159",2497219,2501324,"10",4105
"DRR286159",2501325,2504364,"9",3039
"DRR286159",2537998,2542845,"9",4847
"DRR286159",2542846,2546526,"3",3680
"DRR286159",2554639,2563948,"9",9309
"DRR286159",2563949,2564795,"10",846
"DRR286159",2564796,2565917,"4",1121
"DRR286159",2565918,2573360,"9",7442
"DRR286159",2593319,2594195,"3",876
"DRR286159",2594269,2595491,"10",1222
"DRR286159",2595621,2596211,"1",590
"DRR286159",2596212,2597134,"6",922
"DRR286159",2597135,2598496,"1",1361
"DRR286159",2598497,2600473,"9",1976
"DRR286159",2605163,2606502,"2",1339
"DRR286159",2606503,2606963,"3",460
"DRR286159",2606964,2620447,"9",13483
"DRR286159",2620893,2622699,"3",1806
"DRR286159",2622700,2623553,"4",853
"DRR286159",2640954,2645038,"3",4084
"DRR286159",2645039,2647269,"9",2230
"DRR286159",2652198,2654017,"10",1819
"DRR286159",2659926,2661489,"9",1563
"DRR286159",2661490,2662675,"5",1185
"DRR286159",2662676,2663661,"3",985
"DRR286159",2665119,2666433,"3",1314
"DRR286159",2675081,2676308,"3",1227
"DRR286159",2676309,2677827,"10",1518
"DRR286159",2677828,2687429,"9",9601
"DRR286159",2700874,2701244,"10",370
"DRR286159",2701245,2703489,"6",2244
"DRR286159",2706020,2711636,"9",5616
"DRR286159",2717578,2717659,"5",81
"DRR286159",2728020,2730389,"10",2369
"DRR286159",2732566,2735853,"1",3287
"DRR286159",2735854,2736379,"5",525
"DRR286159",2736380,2738136,"3",1756
"DRR286159",2767230,2769739,"3",2509
"DRR286159",2792377,2802144,"9",9767
"DRR286159",2802145,2808634,"3",6489
"DRR286159",2819190,2820194,"4",1004
"DRR286159",2823079,2824277,"3",1198
"DRR286159",2825298,2827889,"4",2591
"DRR286159",2832047,2834700,"9",2653
"DRR286159",2837214,2840083,"3",2869
"DRR286159",2843193,2844643,"1",1450
"DRR286159",2846325,2847771,"10",1446
"DRR286159",2864290,2865466,"1",1176
"DRR286159",2900414,2902759,"9",2345
"DRR286159",2905589,2910584,"10",4995
"DRR286159",2910585,2915176,"9",4591
"DRR286159",2915177,2920909,"6",5732
"DRR286159",2924548,2928311,"3",3763
"DRR286159",2928312,2930344,"6",2032
"DRR286159",2930345,2934526,"9",4181
"DRR286159",2949473,2950612,"4",1139
"DRR286159",2956603,2959259,"10",2656
"DRR286159",2965455,2968589,"9",3134
"DRR286159",2968590,2971227,"5",2637
"DRR286159",2971228,2972465,"1",1237
"DRR286159",3009907,3011023,"6",1116
"DRR286159",3011024,3016353,"3",5329
"DRR286159",3016354,3017802,"6",1448
"DRR286159",3017835,3020287,"10",2452
"DRR286159",3022865,3026065,"10",3200
"DRR286159",3026066,3026616,"3",550
"DRR286159",3034257,3035554,"10",1297
"DRR286159",3044758,3047356,"6",2598
"DRR286159",3047357,3048625,"9",1268
"DRR286159",3056890,3063155,"3",6265
"DRR286159",3098266,3101097,"10",2831
"DRR286159",3126743,3127541,"6",798
"DRR286159",3152794,3153913,"6",1119
"DRR286159",3153914,3154969,"7",1055
"DRR286159",3157987,3160662,"1",2675
"DRR286159",3177579,3178811,"10",1232
"DRR286159",3178812,3181448,"1",2636
"DRR286159",3183366,3190017,"9",6651
"DRR286159",3190462,3213416,"9",22954
